gene_symbol,liver_tpm
RP11-155G14.5,1.8008
LDLRAD4,1.80077
NDUFV2P1,1.79731
RP5-855D21.1,1.79716
ZC2HC1C,1.79567
PLLP,1.79468
PCED1B-AS1,1.79275
PRLR,1.79263
ETFBKMT,1.78966
C10orf35,1.78945
PSRC1,1.78938
MYO1G,1.78913
GDAP2,1.78832
CDC42EP3,1.78827
CEP170,1.78746
SLC2A6,1.78718
RP11-567M16.6,1.78614
HAUS8,1.78599
RP1-313I6.12,1.78497
CTRB2,1.78421
CDC37L1-AS1,1.78357
GJC3,1.78344
RP11-108M9.5,1.78023
UGT1A3,1.78018
GAB2,1.77998
CYB5D1,1.77935
CXCR2P1,1.77927
CYP4X1,1.77857
TCP10L,1.77815
CYB561D1,1.77799
GEMIN8P4,1.77798
PAXIP1-AS2,1.77775
RFC3,1.77705
KCTD12,1.77703
HLA-U,1.77661
CDC42EP5,1.77485
ADM2,1.77436
VPS13B,1.77345
DICER1-AS1,1.77331
RP11-278C7.1,1.7725
P4HA2,1.77248
SPAG4,1.77199
IFT81,1.77109
FGD3,1.76916
LL22NC03-2H8.5,1.76895
ZNF432,1.76836
ZNF141,1.76814
RP11-415J8.3,1.76792
WASH7P,1.76541
LINC01184,1.76479
ADGRG3,1.76449
RP11-582J16.5,1.76405
CTD-2036P10.5,1.76398
AGO3,1.76376
TMEM44,1.7635
POU6F2-AS1,1.76288
COLQ,1.76249
RP1-151F17.1,1.76235
RABGAP1L,1.76211
CTBP1-AS,1.76089
CTD-2124B8.2,1.76058
HOXB2,1.76006
ZSCAN22,1.75981
CEL,1.7596
SMN2,1.75951
ZNF354A,1.75861
RPL10AP6,1.75816
ZCCHC4,1.75793
RP11-498C9.4,1.75766
CHD7,1.75764
RP11-159D12.8,1.75731
ZNF138,1.75673
P3H3,1.7563
DET1,1.75626
RP4-800G7.2,1.75563
RARRES1,1.75494
PCNX4,1.75465
ARL13B,1.75448
ARHGAP26,1.75431
UBR5-AS1,1.75402
THAP9,1.75391
NFATC2,1.75382
NFYC-AS1,1.75377
EMID1,1.75348
FAM204A,1.75246
SYNE3,1.75146
CTBP1-AS2,1.7514
CD247,1.7513
RP11-48B3.5,1.75121
EIF4E3,1.75086
RECQL4,1.7503
C15orf40,1.74886
SYTL1,1.74874
FAM35DP,1.74864
RP11-159N11.4,1.74738
SLC29A4,1.74695
ZDHHC19,1.74674
RP11-134G8.5,1.7449
ATP6V0A2,1.74449
CCT6B,1.74345
RP3-402G11.25,1.7418
AC144449.1,1.74089
GZMM,1.74071
RP11-638I2.8,1.74055
IGKV1-12,1.74013
SMIM8,1.74011
CTA-221G9.12,1.73999
ARHGAP25,1.73926
NKD2,1.73776
AC112497.1,1.73687
S100P,1.73653
FMO2,1.7362
RP11-36C20.1,1.73617
IGLC6,1.73531
SEMA6B,1.73517
RP11-429G19.3,1.73393
XXbac-BPG299F13.17,1.73392
CD79B,1.73326
RP11-762H8.2,1.73307
ADCY10,1.73269
ZNF200,1.73257
ZFP41,1.73247
GTF2IRD1,1.73244
RRP7BP,1.73241
ACVR2B,1.73117
KCNC3,1.73081
IL1RL2,1.73016
DYRK2,1.72971
RP11-341G23.4,1.72899
RP11-132A1.4,1.72865
RP11-412D9.4,1.7282
SYTL5,1.72693
ABL2,1.72687
LINC00939,1.72614
DISP1,1.72596
FAM86C1,1.72583
LINS1,1.72492
NEXN,1.72417
MFAP3,1.72391
ZNF175,1.72391
PDK1,1.723
DBNDD1,1.72231
CARD6,1.72177
RANBP3L,1.72097
RP11-452L6.5,1.72085
RSPH3,1.72049
RBMS2,1.72018
RP11-359K18.4,1.71999
RP11-51J9.5,1.71948
RP11-10A14.4,1.71912
RP11-110I1.5,1.71902
CHM,1.71855
ITGAM,1.71572
RP11-647O20.1,1.71539
ACTRT3,1.71413
GUCA2B,1.71342
HBEGF,1.71325
LINC00869,1.71273
GPATCH2L,1.71267
FHIT,1.71261
STX11,1.7126
AC002467.7,1.71205
PRKCH,1.71176
KRT17P4,1.71165
RP1-178F15.4,1.71133
GNRH1,1.71104
HAND2-AS1,1.71077
KIAA0586,1.70908
PRR34-AS1,1.7084
FOCAD,1.70704
RILPL1,1.70689
FAM151A,1.70621
FAM222A,1.70538
HOMER3,1.70467
DDR1,1.70405
NBPF1,1.70396
SPRR3,1.7033
RP11-115H13.1,1.70246
CHST4,1.70191
GTPBP8,1.7019
CTD-2342J14.6,1.70145
EIF4E,1.70134
RBMXP2,1.70067
ALLC,1.70015
SLC7A6OS,1.69988
MAP7D3,1.69909
RP1-292L20.3,1.69845
RNASE6,1.69814
CCDC134,1.698
CHAF1A,1.69795
IGKV1-6,1.69789
ZSWIM3,1.69783
DDX11L2,1.69781
TULP4,1.69761
CEP57L1,1.69743
WDR54,1.69732
IL7,1.69721
NYNRIN,1.69654
RNF5P1,1.69584
C11orf80,1.69559
ZNF234,1.69525
RP11-45M22.2,1.69395
MIR4458HG,1.6935
CBX8,1.69225
CH17-472G23.4,1.69141
AP000892.6,1.69114
PROSER3,1.68974
RP11-63P12.7,1.68962
PIAS2,1.68953
RPL24P2,1.6887
RP11-77H9.2,1.68802
RNF169,1.68564
ME2,1.68529
CYBB,1.68487
TESC,1.68463
GPAA1P2,1.68447
RPL23AP42,1.68444
BMPER,1.68367
CTB-58E17.1,1.68314
HDAC4,1.68197
PLEKHA3,1.68173
APOBEC3G,1.68107
SNORA52,1.68057
SLC36A4,1.68054
DNM1,1.68051
ZC3H12C,1.6801
ZNF236,1.67968
KISS1,1.67921
ZNF420,1.67912
RP11-268J15.5,1.67896
AMMECR1,1.67841
JRK,1.67769
PRDM15,1.67758
RPL39P40,1.67697
PORCN,1.67511
SCN1B,1.67476
GPR146,1.67285
SLC12A2,1.67254
DCK,1.67206
IQCE,1.67135
LINC00674,1.67099
GPR183,1.6709
PTP4A2P1,1.6709
ZNF117,1.67078
RP11-603B24.1,1.67027
SH3BP5,1.67002
RP11-180M15.7,1.66996
MINDY4,1.66962
BTBD19,1.66842
RP11-467L13.7,1.66765
BMPR1A,1.66722
RP11-147I3.1,1.66716
BBS9,1.66684
DEFA3,1.66653
FAM86FP,1.66649
CASP8AP2,1.66538
WHAMMP3,1.66534
RP11-274E7.2,1.66459
LCLAT1,1.66457
LIPF,1.6645
NEDD1,1.66406
CLIP3,1.66402
SLC16A4,1.66372
FAM184A,1.66293
RPL7AP34,1.6626
HNRNPA1L2,1.66171
RP11-78O7.2,1.65987
PRR18,1.65956
METTL21A,1.65922
KCTD21-AS1,1.65905
CCDC88C,1.65883
PAQR3,1.65805
SYCE2,1.65746
TXNDC16,1.65705
ITGA3,1.65668
RAPGEF6,1.65539
TMEM65,1.6551
CCDC77,1.65488
EMP1,1.65455
FBF1,1.65434
NOP14-AS1,1.65417
AC004453.8,1.65334
CTD-2647L4.4,1.65268
CTD-2528L19.6,1.65233
FBLN2,1.65205
CNTRL,1.65198
METTL6,1.65156
CEP83,1.65145
DCST2,1.65015
C20orf194,1.64968
CYB5RL,1.64945
WDR7,1.64894
ERCC6,1.64836
RPS12P28,1.64797
WNK3,1.64551
DENND1B,1.64534
AC007405.6,1.64505
PSMG3-AS1,1.64427
RP11-680A11.5,1.64363
KATNAL2,1.6432
ATP1B2,1.64204
TPRG1,1.64133
ZNF566,1.64013
HSPB8,1.63842
LILRA5,1.63814
RP11-527J8.1,1.63795
USP45,1.63754
POU2F1,1.63707
CTRB1,1.63633
RP4-635E18.7,1.63618
MIR194-2HG,1.63533
RP11-513M16.7,1.63513
CTB-193M12.5,1.63489
RP11-574K11.32,1.63419
MTND6P4,1.63387
RP11-326C3.16,1.63383
CCDC127,1.63371
SAMD11,1.63191
NADK2-AS1,1.63185
ZFP64,1.63178
SOX6,1.63132
SLC2A13,1.63035
BHLHA15,1.62973
AC015849.19,1.62953
ACTG2,1.6286
RHPN1,1.62741
SNORA44,1.62708
NBPF26,1.62329
C1orf210,1.62311
DSTYK,1.62277
RP11-54C4.3,1.62246
GPRC5B,1.62245
HMGB1P10,1.6221
RP11-391H12.8,1.6218
AC007383.3,1.62172
MSS51,1.62156
SEMA6A,1.62144
CD2,1.62044
AC073842.19,1.62005
ABCG1,1.61854
PLA2G1B,1.61753
PHTF2,1.61641
FOXD2-AS1,1.61602
POMC,1.61565
DCST1-AS1,1.61555
MAP4K1,1.61535
RP11-680F8.1,1.61443
HYPK,1.61429
VTI1A,1.61381
ZNF334,1.61364
DDR2,1.61327
TIPIN,1.61322
CALM2P2,1.61277
RNASEH2B,1.61271
SGCA,1.61236
TRIM16,1.61231
TPT1P12,1.61201
SRPX2,1.61185
RP11-252E2.2,1.61151
ZNF92,1.61121
ATOH7,1.61108
RP11-260M2.1,1.6097
RP11-571M6.17,1.60949
RP11-574K11.29,1.60931
RN7SL608P,1.60904
RAB31,1.60857
SMG6,1.60818
RP11-51F16.9,1.60767
ANKRD35,1.60724
AD000684.2,1.60703
LCK,1.60667
SLC36A1,1.60616
RP11-1275H24.3,1.60574
ZNF155,1.60413
IL20RB,1.60345
CTA-984G1.5,1.60264
NLRP6,1.60257
CTA-228A9.3,1.6024
RP11-632L2.2,1.60191
FAM126A,1.60172
TTBK2,1.60137
ZNF449,1.6013
XXbac-BPG252P9.9,1.60122
OR2I1P,1.60052
C5orf66,1.59956
SNORA3B,1.59942
RNF165,1.59923
VSTM2L,1.59904
SPINT1,1.59902
VAV1,1.59871
AC008746.12,1.59849
KCNS3,1.59819
CTD-2540F13.2,1.59795
RP11-26J3.3,1.59781
AC010894.3,1.59679
GMEB1,1.59655
SNX16,1.59643
RNF180,1.59624
LINC00574,1.5953
PTCD2,1.59523
PTOV1-AS1,1.59507
RHBDL1,1.59485
CENPQ,1.59359
EXOC6B,1.59292
HAVCR2,1.59196
ZNF77,1.59069
LINC01474,1.58919
C5orf56,1.58842
ZNF559,1.5883
MTND4P24,1.58778
PINK1-AS,1.58771
LAMA2,1.58688
DOCK7,1.58642
CTC-534A2.2,1.58622
NTPCR,1.58583
CTD-2196E14.6,1.58543
PPFIA3,1.58535
PDLIM1P4,1.58512
GPALPP1,1.58484
TIGAR,1.58417
SLC44A3,1.58405
RP11-1277A3.1,1.58346
TOLLIP-AS1,1.58335
RP11-403P17.6,1.58314
ZNF596,1.582
ARHGEF37,1.58199
RP11-571L19.8,1.58158
APAF1,1.58037
LRRC25,1.57978
SLC2A1,1.57971
IGLV7-46,1.57888
SH2D3A,1.57883
MCF2L,1.57882
DZIP3,1.57867
RUFY2,1.57853
TMEM68,1.57847
FOSB,1.57832
ARHGEF10,1.57784
CEP250,1.57699
LINC00685,1.57664
BMS1P4,1.57518
SSC4D,1.57478
ZEB2,1.57468
AC007246.3,1.57426
SUSD2,1.57394
RP11-1415C14.3,1.5738
SOAT2,1.57374
KAZN,1.57304
RP11-500C11.3,1.5719
SOX9,1.57185
CEP162,1.57144
SYNGAP1,1.57093
RP11-244H3.1,1.56968
CTD-2152M20.2,1.56944
LINC00242,1.56894
METTL25,1.56872
FAM13A-AS1,1.56823
CBL,1.56801
FLJ37453,1.56787
NEK1,1.56719
RPL36AP43,1.56624
RPLP1P6,1.56571
CCDC88A,1.5656
FBXO30,1.56535
LRRC39,1.56493
GLIPR1,1.56458
ACER3,1.56442
RP11-50I19.2,1.56313
YPEL1,1.56277
MDM1,1.56201
USP32P1,1.5606
SESN3,1.55992
CEP290,1.55984
TTLL5,1.55951
C4orf32,1.55939
ARAP2,1.5588
CTD-2325P2.4,1.55875
RP11-471B22.2,1.55828
HIST1H3D,1.5582
RP11-439C15.4,1.55786
MS4A4A,1.55753
TSNAXIP1,1.55719
TEK,1.55698
SH3YL1,1.55686
ZNF608,1.5568
RP11-575F12.3,1.55669
ITGB2-AS1,1.55619
AC022816.2,1.55617
RP11-250B2.5,1.55471
KRT18P34,1.55362
TTLL11,1.55358
BMS1P21,1.55298
ANO5,1.55186
ABCC1,1.55171
COX20,1.55135
NMB,1.55051
PAPOLG,1.54914
CMSS1,1.54874
LMLN,1.54776
GLIS2,1.54655
UPK3BP1,1.5459
APOLD1,1.54582
RP5-1057I20.4,1.5454
BTN2A2,1.54528
CCNG2,1.54521
ANAPC1,1.54506
SPRTN,1.54471
RP11-264M12.2,1.54466
RNU6-312P,1.54443
TIGD5,1.54361
C14orf132,1.54329
MATR3,1.54179
AMIGO2,1.54141
RP13-942N8.1,1.53929
DBN1,1.53856
TMEM9B-AS1,1.53843
IGHV1-3,1.53811
LCOR,1.53804
EIF3C,1.5376
NPHP4,1.53755
RP11-54O7.3,1.53688
IGLV8-61,1.53619
CAB39L,1.53462
RHOBTB2,1.53447
AP000692.9,1.53413
RN7SL176P,1.53381
CTB-50E14.5,1.53352
RP11-274B21.10,1.53284
ZNF846,1.53203
ULK2,1.53187
RP3-331H24.7,1.53037
DKFZP434I0714,1.52985
EDN1,1.52907
RP11-14C10.4,1.52895
RP11-573D15.8,1.52547
AC019186.1,1.52546
PFKFB2,1.52505
RPS3AP6,1.52501
TYW1B,1.52406
C2CD3,1.52321
DNAJC3-AS1,1.52311
ZNF766,1.5227
IL3RA,1.5227
PLPPR1,1.52218
LINC01770,1.52182
SLC16A10,1.5215
C11orf49,1.52132
RP11-299M14.2,1.52078
BCORL1,1.52066
BEST1,1.52031
AC010733.5,1.51979
ZNF32-AS1,1.51872
TOX2,1.51865
TMX2P1,1.51864
AC005154.7,1.51804
TNIK,1.51772
CEP72,1.51764
RP11-739L10.1,1.51588
RP11-49I11.4,1.51497
DNAJC24,1.51452
FAM60A,1.51427
SPIN2B,1.51411
SNORA75,1.51379
PRAG1,1.51348
FAR1,1.5131
MYL3,1.51294
RAB3IP,1.51268
QRICH2,1.51185
PSTPIP1,1.51072
IRS3P,1.51017
CLIP4,1.50983
RP11-443B7.1,1.50922
AC009133.12,1.50795
GK5,1.50777
TGFBR3L,1.50669
RPSAP9,1.50667
RP11-817O13.9,1.50563
RPS2P7,1.50491
STMN1,1.50445
RP11-242D8.1,1.50417
RELL2,1.50273
SC22CB-1E7.1,1.50206
AC068580.6,1.50169
SNORD14E,1.50167
DGKE,1.50139
ADNP-AS1,1.50006
DACT2,1.49945
CTD-2521M24.6,1.49919
PACRGL,1.49876
ADAMTS4,1.49845
CTC-281F24.3,1.49797
NUTM2A-AS1,1.4979
AC007249.3,1.4971
RP11-440L14.1,1.49688
GPD2,1.4968
AC011290.5,1.49554
CENPN,1.49502
LINC01372,1.49452
IGHV1-69D,1.4931
USP46,1.49252
GNB4,1.49243
SNORA53,1.49199
TLE6,1.49195
NPM1P27,1.49182
CTD-2529O21.2,1.49158
GS1-124K5.2,1.49093
RARB,1.49052
SNORD83B,1.49018
LYRM4,1.49016
RP11-3D4.3,1.48994
FAM166A,1.48969
LDHAP4,1.48875
MRAS,1.48858
ZBTB24,1.48837
DSEL,1.4882
DNAJC27,1.48791
GUCY1A3,1.48713
BRWD3,1.48669
LINC00324,1.48664
CH17-189H20.1,1.48645
MIER2,1.48497
AC008592.4,1.48428
CYP2D8P,1.48426
ERG,1.48385
SLC6A6,1.48288
RP11-1260E13.3,1.48237
ZNF671,1.48149
RNF24,1.4808
TIGD6,1.4797
MARVELD3,1.47933
AP1S2,1.47925
AGAP13P,1.47892
PPM1L,1.47869
ZNF268,1.47853
RAD18,1.47753
PDZD4,1.47614
RP11-470M1.2,1.47594
CENPO,1.47413
RP11-423H2.3,1.47406
RP11-295H24.4,1.47402
ZNF790,1.47388
VASH1,1.47354
VSIG2,1.47169
ZNF540,1.47103
DUSP8,1.47088
RP11-100N21.1,1.46978
SNORA1,1.46961
RP11-156K23.3,1.46848
DNASE1,1.46829
SCARNA9,1.46808
PTBP2,1.4679
PTPN4,1.46773
CTB-50L17.7,1.46759
SLC2A4,1.46751
AC019181.3,1.4672
HNRNPCP1,1.46631
KCTD17,1.46619
TCP11L1,1.46577
PRL,1.46515
CCDC150,1.46467
SLFNL1-AS1,1.46467
RP11-208N14.5,1.4642
PAQR9-AS1,1.46413
PDGFB,1.46374
SCARNA13,1.46207
LILRB1,1.46066
LINC00890,1.45994
TPSB2,1.45983
CEP68,1.45947
B3GAT1,1.45946
RN7SKP296,1.45945
ZNF101,1.45848
TAF1B,1.45822
AURKA,1.45762
FAM127C,1.45749
NFASC,1.45677
AXIN2,1.45617
MMP19,1.45612
AC005785.2,1.45609
PLEKHG6,1.45596
SYNGR1,1.45564
RP11-242C19.2,1.45557
TMEM161B-AS1,1.45555
RP11-278C7.5,1.45508
FIGNL1,1.45487
CTD-2553L13.9,1.45486
SLX4,1.45458
RP11-158M2.5,1.45453
CTBP2,1.45301
RP11-347C12.12,1.45291
LINC00205,1.45142
CALCRL,1.45142
FAM110A,1.45137
LINC00926,1.45042
CTC-498J12.1,1.44941
C8orf44,1.44844
RP11-477N3.1,1.44724
FTO,1.44702
RP11-755F10.3,1.44696
NAMPTP1,1.4468
REL,1.44588
AF064858.6,1.44562
TTC5,1.44505
RUNX1,1.44419
NKX3-1,1.44385
ARHGAP15,1.44378
NRARP,1.44338
SCUBE1,1.44311
INCENP,1.44256
ANKS6,1.44172
SCARA3,1.44137
GTF2IP13,1.44117
PHLPP2,1.44099
MTMR2,1.44083
PRORSD1P,1.44064
GMNC,1.44036
PPP4R4,1.43974
ITGB7,1.43965
RASGRP3,1.4387
ARMCX5-GPRASP2,1.43859
U91328.19,1.43854
TMEM105,1.43849
RP11-191G24.1,1.43799
RP11-263K19.6,1.43764
ZNF222,1.43754
SATB2,1.43751
RP11-88E10.5,1.43692
ARHGAP18,1.43633
UBD,1.43602
LINC01238,1.43365
FAM86C2P,1.43363
PDE11A,1.43363
GPR17,1.43331
EEF1A1P6,1.43279
RPS3AP26,1.43265
TLR3,1.43195
CENPW,1.43184
RP11-410L14.2,1.43166
INE1,1.43125
PLAC8,1.43106
MFSD4B,1.43074
OSBPL7,1.43059
RTN4RL1,1.42952
TMEM255B,1.4291
TACSTD2,1.42747
DPF3,1.42727
VSTM4,1.42652
MTRNR2L8,1.42607
RP11-355N15.3,1.42527
CTD-2527I21.14,1.42526
C12orf60,1.42489
MBLAC1,1.42486
GTF2IP23,1.42449
GTF2IRD2,1.42421
CTB-50L17.8,1.42328
RPL39L,1.42284
RP1-28H20.3,1.42268
DBF4,1.42227
EXOC3L1,1.42094
ARMCX2,1.42027
CDCA4,1.41939
GPX7,1.41878
ANXA3,1.41728
RP3-467L1.6,1.41721
SPACA9,1.41718
GTF2IP9,1.41706
AC009404.2,1.41585
CFAP70,1.4155
ACVRL1,1.41503
AC004540.4,1.41498
RP1-81D8.4,1.41354
DOCK8,1.41337
RP11-387M24.5,1.41292
DENND2A,1.4128
MOK,1.41234
CCDC183,1.41102
ZNF502,1.41102
STEAP2,1.41077
RP11-774O3.3,1.41059
ZKSCAN3,1.41052
PALM2,1.41016
RP11-396B14.2,1.41003
CLDND2,1.40963
SCN8A,1.40935
VRK1,1.40925
MEIS1,1.40916
SLC7A7,1.40796
RNU6-485P,1.40774
CLUAP1,1.40722
ANKRD42,1.40678
RP11-1136G11.8,1.40642
RP11-255M6.1,1.40624
GNG2,1.40613
RP11-385F7.1,1.40604
B3GNT9,1.40547
RP4-694B14.8,1.40541
TMC4,1.40488
RP11-715H19.2,1.40302
ZBTB3,1.4026
RP11-93B14.9,1.40239
RP11-370A5.1,1.40215
WHAMMP2,1.40213
FTLP2,1.40163
CTD-2033D15.3,1.40137
GUSBP4,1.40124
STX1A,1.40117
RP11-104J23.1,1.39988
RUNX3,1.39883
CTD-2562J17.6,1.39843
ZNF345,1.39811
ALG14,1.39715
COL16A1,1.39688
TSPEAR-AS2,1.39539
LINC01232,1.39535
RP11-324I22.3,1.39531
RPL26P19,1.39503
CD83,1.39468
TUSC3,1.39458
AC092171.4,1.39453
BACH2,1.39451
PWAR6,1.39424
CTD-2547G23.4,1.39347
GLUD1P8,1.39249
SPATA18,1.39228
UNC5B,1.39223
ORAOV1P1,1.39188
TAPT1-AS1,1.39148
URB2,1.39083
RASSF8,1.39018
AC079807.2,1.39016
SCGB3A1,1.38999
MCPH1,1.38981
ZNF704,1.38979
FTH1P20,1.38783
ZNF528,1.38616
RP11-332H14.1,1.38474
ZNF808,1.38464
HOTAIRM1,1.3846
MCTS2P,1.38453
RP11-108K14.12,1.38366
LINC00884,1.38235
STMN3,1.38192
C10orf128,1.38124
NPIPB4,1.38113
RIC3,1.38038
CTD-2248H3.1,1.37958
CSNK1G1,1.37921
EFCAB12,1.37865
FAHD2B,1.37854
BST1,1.37769
ZNF184,1.37766
GPR39,1.37761
IQCH-AS1,1.37731
KRT5,1.37718
PLPP2,1.37671
ALDH1A2,1.37661
ERCC4,1.37644
USP46-AS1,1.37626
HCG18,1.37621
PHC1,1.37576
SHE,1.37466
SH3PXD2B,1.3744
FAM65B,1.37356
TET2,1.37343
RP11-1017G21.5,1.37254
BCL6B,1.37251
PLEKHA8,1.37185
SLCO2A1,1.37166
ZNF17,1.371
RP5-821D11.7,1.37031
PUS7L,1.3696
RP11-758H9.2,1.36956
RPL9P29,1.36953
PARP15,1.36922
RP11-475O23.2,1.36878
RAB11FIP4,1.36867
SPX,1.36863
AADACP1,1.36736
RP11-352G18.2,1.36714
ZNF682,1.36584
BMP4,1.36583
CCDC191,1.36531
SPATA33,1.36473
CHST1,1.36473
NPPA,1.3644
SLCO3A1,1.364
TPX2,1.36308
RP11-1094M14.8,1.36285
XX-FW83563B9.5,1.36266
TMEM241,1.36163
RNF2P1,1.36097
ELOCP19,1.35961
MSRB3,1.35919
HIC2,1.35911
SLC16A5,1.35908
IL16,1.35866
EVC,1.3581
SH3BP1,1.35748
RP3-337O18.9,1.35719
GPATCH2,1.35717
OGFRL1,1.35624
RCSD1,1.35606
CTD-2114J12.1,1.3559
NIFK-AS1,1.35561
EPB41L1,1.35536
CXCL10,1.35509
RP11-155O18.6,1.35503
PLEKHH1,1.35486
RP11-104J23.2,1.35474
SNCG,1.35434
RP11-337C18.8,1.35423
GLIS3,1.35287
AC009506.1,1.35287
ZNF429,1.35197
RP11-398C13.8,1.35058
RP1-92O14.6,1.35048
CA3,1.35011
SLC7A8,1.34931
SNORA73B,1.34918
TOPORS-AS1,1.34911
PRRT3-AS1,1.34879
RP11-327J17.2,1.34872
FBXO16,1.34855
TCAP,1.34837
TAF1A-AS1,1.34827
FAM169B,1.34767
RP5-881L22.6,1.34763
FABP5,1.34725
PPP1R3F,1.34602
RP13-270P17.2,1.3456
RP11-863K10.7,1.34532
RP11-7F17.8,1.34488
AC012314.8,1.34475
TTC7B,1.34445
LRRK2,1.34367
CCER2,1.34334
NAPSB,1.34224
UBE2Q2P1,1.34182
PHF19,1.34175
ZKSCAN7,1.34159
CTA-204B4.2,1.34108
MLLT11,1.33948
PHOSPHO2,1.33946
HSH2D,1.33938
CATSPER3,1.33922
NPPA-AS1,1.33907
LINC02035,1.33899
RP1-257I20.14,1.33849
CASZ1,1.33833
RP11-196G11.4,1.33824
RARG,1.33796
SLC35G1,1.33695
LINC00870,1.3366
RP11-843P14.1,1.33645
ZNF367,1.3359
MCCC1-AS1,1.33576
ABCC11,1.3349
RP11-1376P16.2,1.33428
MRPL45P2,1.33391
LINC01503,1.33371
NRN1,1.33363
PIK3R5,1.33339
KNOP1,1.33307
RGS10,1.33246
LRRC23,1.33223
RP11-250B2.4,1.33186
ZNF136,1.33154
NIN,1.33067
SIGLEC9,1.33061
ANKRD44,1.33051
RTTN,1.33043
HHIP-AS1,1.33042
IGHV3-49,1.33011
HTRA3,1.32973
ZNF749,1.32973
SPATA24,1.32967
CEP78,1.32907
COL9A3,1.32751
LRRC8B,1.32733
C15orf61,1.32624
OSBPL5,1.32623
AKT3,1.32599
TGFA,1.32577
RP4-563E14.1,1.32535
MIR570,1.32532
ARHGEF9,1.32514
AP001372.2,1.32485
SNRPGP15,1.32458
RP11-629O1.2,1.32445
EFNA3,1.32424
RP11-459D22.1,1.32421
MYL2,1.32416
LINC01341,1.32356
VANGL1,1.3229
RP11-162A12.4,1.32248
RP11-286H14.8,1.32234
KLRF1,1.32231
SAMD9L,1.32168
AAK1,1.32142
POP1,1.31981
RP11-181C3.1,1.31907
SMIM10,1.31858
GZMB,1.31742
CTD-2134A5.4,1.31741
PARP11,1.31646
BTBD9,1.31643
RBPMS-AS1,1.31613
GDPGP1,1.31502
CCDC18,1.31353
CXorf23,1.31299
LL0XNC01-7P3.1,1.31189
CTRL,1.31154
NAPSA,1.31086
LXN,1.30989
ZNF594,1.30942
TLE4,1.30898
AC137932.4,1.30854
HARBI1,1.30842
NPR3,1.30813
HLA-J,1.30768
DNAJA4,1.30745
SLCO4A1,1.30704
ITPKB,1.30701
CRYBB3,1.30582
FOXM1,1.3056
ZNF667-AS1,1.3054
RP5-875H18.10,1.30531
CKM,1.30496
RP11-20I23.2,1.30491
TMEM117,1.30491
ITPR1,1.3042
ZNF585B,1.30387
TMEM201,1.3023
SEPT5,1.30153
MAP3K7CL,1.30149
MAP3K9,1.30109
RP11-504P24.3,1.30082
RP11-574K11.5,1.30008
CYB5R4,1.29968
GCNA,1.29962
NFATC4,1.29855
LCMT2,1.29784
PCDHGC3,1.29727
MAP10,1.29624
RP11-218F10.3,1.29614
PTGS2,1.29524
HSP90B2P,1.29493
FANCA,1.29485
FYB,1.29479
TRGC2,1.29475
GOLGA8M,1.29439
RP11-426C22.7,1.29397
CTD-2574D22.4,1.29353
PFKP,1.29335
HNRNPCP2,1.29335
ERCC6L2,1.2933
HOXB3,1.29279
SOX4,1.29262
CENPJ,1.2925
FCAMR,1.29157
RP11-730G20.2,1.29151
FBXW11P1,1.29109
SNORA66,1.2898
TSPAN18,1.28915
AC006547.13,1.28905
TDRKH,1.28815
PDE7B,1.28813
C8orf49,1.28721
SP5,1.28686
AFP,1.28685
ZNF833P,1.28608
IGLON5,1.286
RPL41P2,1.2857
FAM49A,1.28508
STX17-AS1,1.28507
RP11-297L17.2,1.28506
TMEM86A,1.28424
RP4-751H13.5,1.2837
NUTM2B-AS1,1.28333
MC1R,1.28238
ADAP1,1.28196
EBLN2,1.28174
RP11-44F14.6,1.28042
CTC-366B18.4,1.27979
TDP1,1.2795
LAMA4,1.27941
CTA-445C9.14,1.27885
SRR,1.27657
IGHV1-46,1.27646
GTF2IP7,1.27636
PDCD4-AS1,1.2762
ZC3H11A,1.27551
SLAMF7,1.27525
TFF3,1.27518
ALDH1L1-AS1,1.27465
LINC01547,1.27463
RP11-385F5.5,1.27439
GPD1L,1.27427
RPS15AP30,1.27415
RP11-131L12.3,1.27408
HIST1H2AD,1.27401
NPIPB3,1.27401
ZNF404,1.27324
NID2,1.27318
GUCA1B,1.27299
CLIC2,1.27272
ZWILCH,1.27176
WDR97,1.27137
ADCY10P1,1.27016
CTD-2017D11.1,1.26994
MTCYBP18,1.26984
SMAD2,1.26941
FAM135A,1.26847
SPAG16,1.26775
ADCY3,1.26767
PHLDA2,1.26727
ZNF333,1.26724
PEAK1,1.2662
IL34,1.26619
RP11-403A3.3,1.26593
RP11-82L18.2,1.26592
L3MBTL1,1.26583
LINC01144,1.26554
CPS1-IT1,1.26529
XXbac-B476C20.9,1.2652
ARNTL2,1.26478
ZNF485,1.26435
RP11-352M15.2,1.26431
C15orf57,1.26371
C10orf11,1.26291
PRAL,1.26277
RP11-806L2.6,1.2626
DPYSL3,1.262
SEMA5A,1.2619
COX10-AS1,1.25969
RP11-3D4.2,1.25967
SYTL2,1.25914
CLCN2,1.25887
TMEM191A,1.2588
CMYA5,1.25873
RP11-420A23.1,1.25848
ZBED8,1.25836
MROH8,1.25778
THAP7-AS1,1.25762
ZNF717,1.25735
NRN1L,1.25691
CPB2-AS1,1.2551
HHIP,1.25509
CLCN4,1.25502
LOXL2,1.25492
RP11-175P13.3,1.25428
AC005387.3,1.2534
METTL8,1.2534
