test_compound,reference_drug,reference_ltkbid,reference_dilirank,reference_category,tanimoto_similarity
Quercetin,Ketoconazole,LT00111,vMost-DILI-concern,DILI_positive,0.07368421052631578
Quercetin,Ketoprofen,LT00023,vLess-DILI-concern,DILI_positive,0.10714285714285714
Quercetin,Ketorolac tromethamine,LT00204,vLess-DILI-concern,DILI_positive,0.07042253521126761
Quercetin,Labetalol hydrochloride,LT00112,vMost-DILI-concern,DILI_positive,0.1267605633802817
Quercetin,Lamivudine,LT00569,vLess-DILI-concern,DILI_positive,0.10606060606060606
Quercetin,Lamotrigine,LT01481,vMost-DILI-concern,DILI_positive,0.05
Quercetin,Lansoprazole,LT00307,vLess-DILI-concern,DILI_positive,0.05063291139240506
Quercetin,Lapatinib ditosylate,LT02204,vMost-DILI-concern,DILI_positive,0.10185185185185185
Quercetin,Leflunomide,LT00113,vMost-DILI-concern,DILI_positive,0.09375
Quercetin,Lenalidomide,LT01238,vLess-DILI-concern,DILI_positive,0.07352941176470588
Quercetin,Letermovir,LT03701,vLess-DILI-concern,DILI_positive,0.07446808510638298
Quercetin,Letrozole,LT00572,vLess-DILI-concern,DILI_positive,0.05
Quercetin,Leuprolide acetate,LT02019,vLess-DILI-concern,DILI_positive,0.06521739130434782
Quercetin,Levetiracetam,LT01059,vLess-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Levocetirizine dihydrochloride,LT00600,vLess-DILI-concern,DILI_positive,0.06944444444444445
Quercetin,Levofloxacin,LT01488,vMost-DILI-concern,DILI_positive,0.1038961038961039
Quercetin,Levothyroxine sodium,LT01072,vLess-DILI-concern,DILI_positive,0.1076923076923077
Quercetin,Linagliptin,LT02445,vLess-DILI-concern,DILI_positive,0.06382978723404255
Quercetin,Linezolid,LT01077,vLess-DILI-concern,DILI_positive,0.12
Quercetin,Liraglutide,LT01268,vLess-DILI-concern,DILI_positive,0.054878048780487805
Quercetin,Lisinopril,LT01492,vLess-DILI-concern,DILI_positive,0.0625
Quercetin,Lomitapide mesylate,LT02398,vMost-DILI-concern,DILI_positive,0.07291666666666667
Quercetin,Lomustine,LT00575,vLess-DILI-concern,DILI_positive,0.03225806451612903
Quercetin,Loracarbef,LT01497,vLess-DILI-concern,DILI_positive,0.0958904109589041
Quercetin,Lorazepam,LT00181,vLess-DILI-concern,DILI_positive,0.10606060606060606
Quercetin,Losartan potassium,LT01499,vLess-DILI-concern,DILI_positive,0.08641975308641975
Quercetin,Lovastatin,LT00576,vLess-DILI-concern,DILI_positive,0.06976744186046512
Quercetin,Lumiracoxib,LT00686,vMost-DILI-concern,DILI_positive,0.08695652173913043
Quercetin,Macitentan,LT02451,vMost-DILI-concern,DILI_positive,0.0759493670886076
Quercetin,Maraviroc,LT00640,vMost-DILI-concern,DILI_positive,0.05555555555555555
Quercetin,Mebanazine,LT01508,vMost-DILI-concern,DILI_positive,0.06
Quercetin,Mebendazole,LT00308,vLess-DILI-concern,DILI_positive,0.08823529411764706
Quercetin,Mefenamic acid,LT00116,vMost-DILI-concern,DILI_positive,0.08620689655172414
Quercetin,Mefloquine hydrochloride,LT01514,vLess-DILI-concern,DILI_positive,0.08
Quercetin,Meloxicam,LT00117,vLess-DILI-concern,DILI_positive,0.0958904109589041
Quercetin,Melphalan,LT01517,vLess-DILI-concern,DILI_positive,0.08196721311475409
Quercetin,Memantine hydrochloride,LT01908,vLess-DILI-concern,DILI_positive,0.0
Quercetin,Mepazine,LT02110,vMost-DILI-concern,DILI_positive,0.045454545454545456
Quercetin,Mepivacaine hydrochloride,LT00822,vLess-DILI-concern,DILI_positive,0.07692307692307693
Quercetin,Mercaptopurine,LT00003,vMost-DILI-concern,DILI_positive,0.038461538461538464
Quercetin,Meropenem,LT01525,vLess-DILI-concern,DILI_positive,0.04938271604938271
Quercetin,Mesalamine,LT00414,vLess-DILI-concern,DILI_positive,0.19148936170212766
Quercetin,Metaxalone,LT00841,vLess-DILI-concern,DILI_positive,0.09836065573770492
Quercetin,Metformin hydrochloride,LT00119,vLess-DILI-concern,DILI_positive,0.0196078431372549
Quercetin,Methazolamide,LT01532,vLess-DILI-concern,DILI_positive,0.08333333333333333
Quercetin,Methimazole,LT00580,vMost-DILI-concern,DILI_positive,0.061224489795918366
Quercetin,Methotrexate sodium,LT00026,vMost-DILI-concern,DILI_positive,0.056179775280898875
Quercetin,Methoxsalen,LT01537,vLess-DILI-concern,DILI_positive,0.16071428571428573
Quercetin,Methyldopa,LT00121,vMost-DILI-concern,DILI_positive,0.21153846153846154
Quercetin,Methylphenidate hydrochloride,LT01545,vLess-DILI-concern,DILI_positive,0.109375
Quercetin,Methylprednisolone,LT00478,vLess-DILI-concern,DILI_positive,0.0875
Quercetin,Methyltestosterone,LT00222,vLess-DILI-concern,DILI_positive,0.07462686567164178
Quercetin,Metoclopramide hydrochloride,LT01549,vLess-DILI-concern,DILI_positive,0.06944444444444445
Quercetin,Metoprolol tartrate,LT00309,vLess-DILI-concern,DILI_positive,0.06944444444444445
Quercetin,Metronidazole,LT00584,vLess-DILI-concern,DILI_positive,0.0847457627118644
Quercetin,Mexiletine hydrochloride,LT01553,vMost-DILI-concern,DILI_positive,0.05357142857142857
Quercetin,Micafungin sodium,LT01187,vMost-DILI-concern,DILI_positive,0.09929078014184398
Quercetin,Mifepristone,LT00184,vLess-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Milnacipran hydrochloride,LT01263,vMost-DILI-concern,DILI_positive,0.07692307692307693
Quercetin,Minocycline hydrochloride,LT00416,vMost-DILI-concern,DILI_positive,0.12195121951219512
Quercetin,Mirtazapine,LT01560,vLess-DILI-concern,DILI_positive,0.043478260869565216
Quercetin,Mitomycin,LT00588,vLess-DILI-concern,DILI_positive,0.05
Quercetin,Mitoxantrone hydrochloride,LT01565,vLess-DILI-concern,DILI_positive,0.17857142857142858
Quercetin,Modafinil,LT00589,vLess-DILI-concern,DILI_positive,0.1111111111111111
Quercetin,Montelukast sodium,LT02007,vLess-DILI-concern,DILI_positive,0.06930693069306931
Quercetin,Moxifloxacin hydrochloride,LT02008,vLess-DILI-concern,DILI_positive,0.07954545454545454
Quercetin,Moxisylyte,LT01574,vMost-DILI-concern,DILI_positive,0.07462686567164178
Quercetin,Mycophenolate mofetil,LT01288,vLess-DILI-concern,DILI_positive,0.09302325581395349
Quercetin,Nafcillin sodium,LT01583,vLess-DILI-concern,DILI_positive,0.07058823529411765
Quercetin,Nandrolone phenpropionate,LT02121,vMost-DILI-concern,DILI_positive,0.07142857142857142
Quercetin,Naproxen,LT00593,vLess-DILI-concern,DILI_positive,0.10526315789473684
Quercetin,Nefazodone hydrochloride,LT00124,vMost-DILI-concern,DILI_positive,0.06976744186046512
Quercetin,Nelarabine,LT01233,vLess-DILI-concern,DILI_positive,0.05333333333333334
Quercetin,Nelfinavir mesylate,LT01012,vLess-DILI-concern,DILI_positive,0.07
Quercetin,Nevirapine,LT00260,vMost-DILI-concern,DILI_positive,0.07246376811594203
Quercetin,Niacin,LT00312,vMost-DILI-concern,DILI_positive,0.1
Quercetin,Nialamide,LT01594,vMost-DILI-concern,DILI_positive,0.1076923076923077
Quercetin,Nifedipine,LT00313,vLess-DILI-concern,DILI_positive,0.09230769230769231
Quercetin,Nilotinib hydrochloride,LT00607,vMost-DILI-concern,DILI_positive,0.07142857142857142
Quercetin,Nilutamide,LT01600,vMost-DILI-concern,DILI_positive,0.1044776119402985
Quercetin,Nimesulide,LT00314,vMost-DILI-concern,DILI_positive,0.09090909090909091
Quercetin,Nintedanib esylate,LT03718,vMost-DILI-concern,DILI_positive,0.10416666666666667
Quercetin,Niperotidine,LT01602,vMost-DILI-concern,DILI_positive,0.09411764705882353
Quercetin,Nitrefazole,LT01854,vMost-DILI-concern,DILI_positive,0.08333333333333333
Quercetin,Nitrofurantoin,LT00125,vMost-DILI-concern,DILI_positive,0.14285714285714285
Quercetin,Nizatidine,LT00315,vLess-DILI-concern,DILI_positive,0.05063291139240506
Quercetin,Nomifensine,LT01611,vMost-DILI-concern,DILI_positive,0.046875
Quercetin,Norfloxacin,LT01614,vLess-DILI-concern,DILI_positive,0.0958904109589041
Quercetin,Nortriptyline hydrochloride,LT01615,vMost-DILI-concern,DILI_positive,0.04918032786885246
Quercetin,Obeticholic acid,LT03603,vMost-DILI-concern,DILI_positive,0.0375
Quercetin,Octreotide acetate,LT01618,vLess-DILI-concern,DILI_positive,0.059322033898305086
Quercetin,Ofloxacin,LT01620,vLess-DILI-concern,DILI_positive,0.1038961038961039
Quercetin,Olanzapine,LT00259,vLess-DILI-concern,DILI_positive,0.05555555555555555
Quercetin,Olaparib,LT03722,vLess-DILI-concern,DILI_positive,0.08641975308641975
Quercetin,Olmesartan medoxomil,LT01102,vLess-DILI-concern,DILI_positive,0.12631578947368421
Quercetin,Olsalazine sodium,LT00126,vLess-DILI-concern,DILI_positive,0.1346153846153846
Quercetin,Omeprazole,LT00206,vLess-DILI-concern,DILI_positive,0.06493506493506493
Quercetin,Ondansetron hydrochloride,LT01619,vLess-DILI-concern,DILI_positive,0.07894736842105263
Quercetin,Orlistat,LT02216,vMost-DILI-concern,DILI_positive,0.06097560975609756
Quercetin,Oseltamivir phosphate,LT02210,vLess-DILI-concern,DILI_positive,0.05194805194805195
Quercetin,Osimertinib mesylate,LT03727,vLess-DILI-concern,DILI_positive,0.08
Quercetin,Oxacillin sodium,LT01624,vLess-DILI-concern,DILI_positive,0.0963855421686747
Quercetin,Oxaliplatin,LT01181,vMost-DILI-concern,DILI_positive,0.041666666666666664
Quercetin,Oxandrolone,LT00845,vMost-DILI-concern,DILI_positive,0.07352941176470588
Quercetin,Oxaprozin,LT00429,vLess-DILI-concern,DILI_positive,0.15789473684210525
Quercetin,Oxcarbazepine,LT01056,vLess-DILI-concern,DILI_positive,0.1016949152542373
Quercetin,Oxybutynin chloride,LT02084,vLess-DILI-concern,DILI_positive,0.06666666666666667
Quercetin,Oxycodone hydrochloride,LT00979,vLess-DILI-concern,DILI_positive,0.10256410256410256
Quercetin,Oxymetholone,LT00235,vMost-DILI-concern,DILI_positive,0.05555555555555555
Quercetin,Oxyphenisatin,LT00690,vMost-DILI-concern,DILI_positive,0.16981132075471697
Quercetin,Paclitaxel,LT00430,vLess-DILI-concern,DILI_positive,0.061946902654867256
Quercetin,Palbociclib,LT03594,vLess-DILI-concern,DILI_positive,0.06666666666666667
Quercetin,Paliperidone,LT01252,vLess-DILI-concern,DILI_positive,0.10227272727272728
Quercetin,Pantoprazole sodium,LT00606,vLess-DILI-concern,DILI_positive,0.07407407407407407
Quercetin,Papaverine hydrochloride,LT01637,vMost-DILI-concern,DILI_positive,0.06153846153846154
Quercetin,Paroxetine hydrochloride,LT00128,vLess-DILI-concern,DILI_positive,0.06578947368421052
Quercetin,Pazopanib hydrochloride,LT00672,vMost-DILI-concern,DILI_positive,0.06976744186046512
Quercetin,Pemoline,LT00246,vMost-DILI-concern,DILI_positive,0.1111111111111111
Quercetin,Penicillamine,LT00488,vLess-DILI-concern,DILI_positive,0.04
Quercetin,Penicillin g benzathine,LT01646,vLess-DILI-concern,DILI_positive,0.08974358974358974
Quercetin,Pentamidine isethionate,LT00129,vLess-DILI-concern,DILI_positive,0.078125
Quercetin,Pentostatin,LT01651,vMost-DILI-concern,DILI_positive,0.0684931506849315
Quercetin,Perhexiline,LT00131,vMost-DILI-concern,DILI_positive,0.0
Quercetin,Perphenazine,LT01655,vLess-DILI-concern,DILI_positive,0.07042253521126761
Quercetin,Pexidartinib hydrochloride,LT03735,vMost-DILI-concern,DILI_positive,0.0625
Quercetin,Phenelzine sulfate,LT01657,vLess-DILI-concern,DILI_positive,0.09259259259259259
Quercetin,Phenobarbital sodium,LT00030,vLess-DILI-concern,DILI_positive,0.08064516129032258
Quercetin,Phenoxypropazine,LT00703,vMost-DILI-concern,DILI_positive,0.05357142857142857
Quercetin,Phenytoin,LT00032,vMost-DILI-concern,DILI_positive,0.09803921568627451
Quercetin,Pioglitazone hydrochloride,LT00134,vLess-DILI-concern,DILI_positive,0.08108108108108109
Quercetin,Pipamazine,LT00697,vMost-DILI-concern,DILI_positive,0.07792207792207792
Quercetin,Pirfenidone,LT03550,vMost-DILI-concern,DILI_positive,0.09433962264150944
Quercetin,Piroxicam,LT01679,vLess-DILI-concern,DILI_positive,0.10144927536231885
Quercetin,Pirprofen,LT01680,vMost-DILI-concern,DILI_positive,0.0967741935483871
Quercetin,Pomalidomide,LT02883,vMost-DILI-concern,DILI_positive,0.07575757575757576
Quercetin,Posaconazole,LT01254,vMost-DILI-concern,DILI_positive,0.07476635514018691
Quercetin,Pralnacasan,LT00698,vMost-DILI-concern,DILI_positive,0.08163265306122448
Quercetin,Prasugrel hydrochloride,LT00665,vLess-DILI-concern,DILI_positive,0.07228915662650602
Quercetin,Pravastatin sodium,LT00186,vLess-DILI-concern,DILI_positive,0.044444444444444446
Quercetin,Prednisolone,LT00612,vLess-DILI-concern,DILI_positive,0.08974358974358974
Quercetin,Prednisone,LT00180,vLess-DILI-concern,DILI_positive,0.09090909090909091
Quercetin,Pregabalin,LT01154,vLess-DILI-concern,DILI_positive,0.037037037037037035
Quercetin,Procainamide hydrochloride,LT01699,vLess-DILI-concern,DILI_positive,0.08196721311475409
Quercetin,Procarbazine hydrochloride,LT00614,vLess-DILI-concern,DILI_positive,0.08333333333333333
Quercetin,Prochlorperazine maleate,LT00437,vLess-DILI-concern,DILI_positive,0.07692307692307693
Quercetin,Progesterone,LT00192,vLess-DILI-concern,DILI_positive,0.08571428571428572
Quercetin,Promethazine hydrochloride,LT00205,vLess-DILI-concern,DILI_positive,0.04918032786885246
Quercetin,Propafenone hydrochloride,LT01705,vLess-DILI-concern,DILI_positive,0.06666666666666667
Quercetin,Propofol,LT01708,vLess-DILI-concern,DILI_positive,0.13333333333333333
Quercetin,Propoxyphene hydrochloride,LT00083,vLess-DILI-concern,DILI_positive,0.07142857142857142
Quercetin,Propylthiouracil,LT00136,vMost-DILI-concern,DILI_positive,0.09259259259259259
Quercetin,Pyrazinamide,LT00166,vLess-DILI-concern,DILI_positive,0.0784313725490196
Quercetin,Pyridostigmine bromide,LT02081,vLess-DILI-concern,DILI_positive,0.0847457627118644
Quercetin,Pyrimethamine,LT01716,vLess-DILI-concern,DILI_positive,0.0847457627118644
Quercetin,Quetiapine fumarate,LT00267,vLess-DILI-concern,DILI_positive,0.06097560975609756
Quercetin,Quinapril hydrochloride,LT01723,vLess-DILI-concern,DILI_positive,0.06097560975609756
Quercetin,Quinidine gluconate,LT01725,vLess-DILI-concern,DILI_positive,0.061224489795918366
Quercetin,Quinine sulfate,LT01923,vLess-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Rabeprazole sodium,LT00264,vLess-DILI-concern,DILI_positive,0.05
Quercetin,Raloxifene hydrochloride,LT00183,vLess-DILI-concern,DILI_positive,0.13157894736842105
Quercetin,Raltegravir potassium,LT00642,vMost-DILI-concern,DILI_positive,0.09302325581395349
Quercetin,Ramipril,LT01726,vLess-DILI-concern,DILI_positive,0.060240963855421686
Quercetin,Ranitidine hydrochloride,LT00138,vLess-DILI-concern,DILI_positive,0.0958904109589041
Quercetin,Regorafenib,LT02433,vMost-DILI-concern,DILI_positive,0.07058823529411765
Quercetin,Remdesivir,LT03819,vLess-DILI-concern,DILI_positive,0.05555555555555555
